@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude,ValuePresent
2023-01-13T21:00:00Z,Barking and Dagenham,BG2,,,NO2,19.0,,,,,True
2023-01-13T22:00:00Z,Barking and Dagenham,BG2,,,NO2,14.3,,,,,True
2023-01-13T23:00:00Z,Barking and Dagenham,BG2,,,NO2,9.1,,,,,True
2023-01-14T00:00:00Z,Barking and Dagenham,BG2,,,NO2,6.9,,,,,True
2023-01-14T01:00:00Z,Barking and Dagenham,BG2,,,NO2,5.4,,,,,True
2023-01-14T02:00:00Z,Barking and Dagenham,BG2,,,NO2,4.2,,,,,True
2023-01-14T03:00:00Z,Barking and Dagenham,BG2,,,NO2,3.4,,,,,True
2023-01-14T04:00:00Z,Barking and Dagenham,BG2,,,NO2,3.6,,,,,True
2023-01-14T05:00:00Z,Barking and Dagenham,BG2,,,NO2,2.4,,,,,True
2023-01-14T06:00:00Z,Barking and Dagenham,BG2,,,NO2,8.3,,,,,True
2023-01-14T07:00:00Z,Barking and Dagenham,BG2,,,NO2,17.8,,,,,True
2023-01-14T08:00:00Z,Barking and Dagenham,BG2,,,NO2,15.8,,,,,True
2023-01-14T09:00:00Z,Barking and Dagenham,BG2,,,NO2,19.1,,,,,True
2023-01-14T10:00:00Z,Barking and Dagenham,BG2,,,NO2,12.0,,,,,True
2023-01-14T11:00:00Z,Barking and Dagenham,BG2,,,NO2,13.4,,,,,True
2023-01-14T12:00:00Z,Barking and Dagenham,BG2,,,NO2,15.8,,,,,True
2023-01-14T13:00:00Z,Barking and Dagenham,BG2,,,NO2,11.3,,,,,True
2023-01-14T14:00:00Z,Barking and Dagenham,BG2,,,NO2,11.9,,,,,True
2023-01-14T15:00:00Z,Barking and Dagenham,BG2,,,NO2,11.4,,,,,True
2023-01-14T16:00:00Z,Barking and Dagenham,BG2,,,NO2,13.3,,,,,True
2023-01-14T17:00:00Z,Barking and Dagenham,BG2,,,NO2,12.1,,,,,True
2023-01-14T18:00:00Z,Barking and Dagenham,BG2,,,NO2,10.2,,,,,True
2023-01-14T19:00:00Z,Barking and Dagenham,BG2,,,NO2,10.8,,,,,True
2023-01-14T20:00:00Z,Barking and Dagenham,BG2,,,NO2,10.9,,,,,True
2023-01-14T21:00:00Z,Barking and Dagenham,BG2,,,NO2,9.2,,,,,True
2023-01-14T22:00:00Z,Barking and Dagenham,BG2,,,NO2,10.7,,,,,True
2023-01-14T23:00:00Z,Barking and Dagenham,BG2,,,NO2,14.4,,,,,True
2023-01-15T00:00:00Z,Barking and Dagenham,BG2,,,NO2,11.9,,,,,True
2023-01-15T01:00:00Z,Barking and Dagenham,BG2,,,NO2,13.1,,,,,True
2023-01-15T02:00:00Z,Barking and Dagenham,BG2,,,NO2,6.6,,,,,True
2023-01-15T03:00:00Z,Barking and Dagenham,BG2,,,NO2,2.3,,,,,True
2023-01-15T04:00:00Z,Barking and Dagenham,BG2,,,NO2,2.5,,,,,True
2023-01-15T05:00:00Z,Barking and Dagenham,BG2,,,NO2,2.7,,,,,True
2023-01-15T06:00:00Z,Barking and Dagenham,BG2,,,NO2,3.2,,,,,True
2023-01-15T07:00:00Z,Barking and Dagenham,BG2,,,NO2,3.7,,,,,True
2023-01-15T08:00:00Z,Barking and Dagenham,BG2,,,NO2,6.8,,,,,True
2023-01-15T09:00:00Z,Barking and Dagenham,BG2,,,NO2,8.5,,,,,True
2023-01-15T10:00:00Z,Barking and Dagenham,BG2,,,NO2,8.2,,,,,True
2023-01-15T11:00:00Z,Barking and Dagenham,BG2,,,NO2,7.6,,,,,True
2023-01-15T12:00:00Z,Barking and Dagenham,BG2,,,NO2,8.5,,,,,True
2023-01-15T13:00:00Z,Barking and Dagenham,BG2,,,NO2,8.5,,,,,True
2023-01-15T14:00:00Z,Barking and Dagenham,BG2,,,NO2,8.2,,,,,True
2023-01-15T15:00:00Z,Barking and Dagenham,BG2,,,NO2,14.8,,,,,True
2023-01-15T16:00:00Z,Barking and Dagenham,BG2,,,NO2,26.2,,,,,True
2023-01-15T17:00:00Z,Barking and Dagenham,BG2,,,NO2,27.9,,,,,True
2023-01-15T18:00:00Z,Barking and Dagenham,BG2,,,NO2,17.0,,,,,True
2023-01-15T19:00:00Z,Barking and Dagenham,BG2,,,NO2,13.9,,,,,True
2023-01-15T20:00:00Z,Barking and Dagenham,BG2,,,NO2,13.2,,,,,True
2023-01-15T21:00:00Z,Barking and Dagenham,BG2,,,NO2,12.7,,,,,True
2023-01-15T22:00:00Z,Barking and Dagenham,BG2,,,NO2,37.3,,,,,True
2023-01-15T23:00:00Z,Barking and Dagenham,BG2,,,NO2,41.1,,,,,True
2023-01-16T00:00:00Z,Barking and Dagenham,BG2,,,NO2,27.6,,,,,True
2023-01-16T01:00:00Z,Barking and Dagenham,BG2,,,NO2,16.6,,,,,True
2023-01-16T02:00:00Z,Barking and Dagenham,BG2,,,NO2,12.2,,,,,True
2023-01-16T03:00:00Z,Barking and Dagenham,BG2,,,NO2,7.0,,,,,True
2023-01-16T04:00:00Z,Barking and Dagenham,BG2,,,NO2,9.8,,,,,True
2023-01-16T05:00:00Z,Barking and Dagenham,BG2,,,NO2,10.5,,,,,True
2023-01-16T06:00:00Z,Barking and Dagenham,BG2,,,NO2,15.9,,,,,True
2023-01-16T07:00:00Z,Barking and Dagenham,BG2,,,NO2,16.0,,,,,True
2023-01-16T08:00:00Z,Barking and Dagenham,BG2,,,NO2,18.2,,,,,True
2023-01-16T09:00:00Z,Barking and Dagenham,BG2,,,NO2,16.7,,,,,True
2023-01-16T10:00:00Z,Barking and Dagenham,BG2,,,NO2,14.4,,,,,True
2023-01-16T11:00:00Z,Barking and Dagenham,BG2,,,NO2,12.6,,,,,True
2023-01-16T12:00:00Z,Barking and Dagenham,BG2,,,NO2,15.8,,,,,True
2023-01-16T13:00:00Z,Barking and Dagenham,BG2,,,NO2,21.6,,,,,True
2023-01-16T14:00:00Z,Barking and Dagenham,BG2,,,NO2,18.3,,,,,True
2023-01-16T15:00:00Z,Barking and Dagenham,BG2,,,NO2,25.8,,,,,True
2023-01-16T16:00:00Z,Barking and Dagenham,BG2,,,NO2,24.5,,,,,True
2023-01-16T17:00:00Z,Barking and Dagenham,BG2,,,NO2,23.0,,,,,True
2023-01-16T18:00:00Z,Barking and Dagenham,BG2,,,NO2,30.8,,,,,True
2023-01-16T19:00:00Z,Barking and Dagenham,BG2,,,NO2,50.7,,,,,True
2023-01-16T20:00:00Z,Barking and Dagenham,BG2,,,NO2,52.0,,,,,True
2023-01-16T21:00:00Z,Barking and Dagenham,BG2,,,NO2,49.9,,,,,True
2023-01-16T22:00:00Z,Barking and Dagenham,BG2,,,NO2,55.4,,,,,True
2023-01-16T23:00:00Z,Barking and Dagenham,BG2,,,NO2,57.7,,,,,True
2023-01-17T00:00:00Z,Barking and Dagenham,BG2,,,NO2,56.2,,,,,True
2023-01-17T01:00:00Z,Barking and Dagenham,BG2,,,NO2,46.7,,,,,True
2023-01-17T02:00:00Z,Barking and Dagenham,BG2,,,NO2,50.3,,,,,True
2023-01-17T03:00:00Z,Barking and Dagenham,BG2,,,NO2,50.0,,,,,True
2023-01-17T04:00:00Z,Barking and Dagenham,BG2,,,NO2,51.5,,,,,True
2023-01-17T05:00:00Z,Barking and Dagenham,BG2,,,NO2,51.4,,,,,True
2023-01-17T06:00:00Z,Barking and Dagenham,BG2,,,NO2,68.9,,,,,True
2023-01-17T07:00:00Z,Barking and Dagenham,BG2,,,NO2,69.8,,,,,True
2023-01-17T08:00:00Z,Barking and Dagenham,BG2,,,NO2,71.4,,,,,True
2023-01-17T09:00:00Z,Barking and Dagenham,BG2,,,NO2,79.9,,,,,True
2023-01-17T10:00:00Z,Barking and Dagenham,BG2,,,NO2,91.1,,,,,True
2023-01-17T11:00:00Z,Barking and Dagenham,BG2,,,NO2,76.7,,,,,True
2023-01-17T12:00:00Z,Barking and Dagenham,BG2,,,NO2,66.5,,,,,True
2023-01-17T13:00:00Z,Barking and Dagenham,BG2,,,NO2,66.5,,,,,True
2023-01-17T14:00:00Z,Barking and Dagenham,BG2,,,NO2,67.9,,,,,True
2023-01-17T15:00:00Z,Barking and Dagenham,BG2,,,NO2,73.1,,,,,True
2023-01-17T16:00:00Z,Barking and Dagenham,BG2,,,NO2,77.1,,,,,True
2023-01-17T17:00:00Z,Barking and Dagenham,BG2,,,NO2,75.1,,,,,True
2023-01-17T18:00:00Z,Barking and Dagenham,BG2,,,NO2,74.2,,,,,True
2023-01-17T19:00:00Z,Barking and Dagenham,BG2,,,NO2,64.8,,,,,True
2023-01-17T20:00:00Z,Barking and Dagenham,BG2,,,NO2,64.9,,,,,True
2023-01-17T21:00:00Z,Barking and Dagenham,BG2,,,NO2,64.1,,,,,True
2023-01-17T22:00:00Z,Barking and Dagenham,BG2,,,NO2,62.6,,,,,True
2023-01-17T23:00:00Z,Barking and Dagenham,BG2,,,NO2,65.6,,,,,True
2023-01-18T00:00:00Z,Barking and Dagenham,BG2,,,NO2,62.9,,,,,True
2023-01-18T01:00:00Z,Barking and Dagenham,BG2,,,NO2,52.9,,,,,True
2023-01-18T02:00:00Z,Barking and Dagenham,BG2,,,NO2,50.3,,,,,True
2023-01-18T03:00:00Z,Barking and Dagenham,BG2,,,NO2,36.8,,,,,True
2023-01-18T04:00:00Z,Barking and Dagenham,BG2,,,NO2,37.2,,,,,True
2023-01-18T05:00:00Z,Barking and Dagenham,BG2,,,NO2,33.2,,,,,True
2023-01-18T06:00:00Z,Barking and Dagenham,BG2,,,NO2,46.0,,,,,True
2023-01-18T07:00:00Z,Barking and Dagenham,BG2,,,NO2,58.5,,,,,True
2023-01-18T08:00:00Z,Barking and Dagenham,BG2,,,NO2,57.3,,,,,True
2023-01-18T09:00:00Z,Barking and Dagenham,BG2,,,NO2,51.8,,,,,True
2023-01-18T10:00:00Z,Barking and Dagenham,BG2,,,NO2,47.4,,,,,True
2023-01-18T11:00:00Z,Barking and Dagenham,BG2,,,NO2,39.0,,,,,True
2023-01-18T12:00:00Z,Barking and Dagenham,BG2,,,NO2,36.9,,,,,True
2023-01-18T13:00:00Z,Barking and Dagenham,BG2,,,NO2,27.1,,,,,True
2023-01-18T14:00:00Z,Barking and Dagenham,BG2,,,NO2,20.2,,,,,True
2023-01-18T15:00:00Z,Barking and Dagenham,BG2,,,NO2,32.4,,,,,True
2023-01-18T16:00:00Z,Barking and Dagenham,BG2,,,NO2,39.5,,,,,True
2023-01-18T17:00:00Z,Barking and Dagenham,BG2,,,NO2,62.5,,,,,True
2023-01-18T18:00:00Z,Barking and Dagenham,BG2,,,NO2,56.8,,,,,True
2023-01-18T19:00:00Z,Barking and Dagenham,BG2,,,NO2,48.2,,,,,True
2023-01-18T20:00:00Z,Barking and Dagenham,BG2,,,NO2,57.8,,,,,True
2023-01-18T21:00:00Z,Barking and Dagenham,BG2,,,NO2,43.4,,,,,True
2023-01-18T22:00:00Z,Barking and Dagenham,BG2,,,NO2,41.3,,,,,True
2023-01-18T23:00:00Z,Barking and Dagenham,BG2,,,NO2,39.2,,,,,True
2023-01-19T00:00:00Z,Barking and Dagenham,BG2,,,NO2,36.7,,,,,True
2023-01-19T01:00:00Z,Barking and Dagenham,BG2,,,NO2,41.3,,,,,True
2023-01-19T02:00:00Z,Barking and Dagenham,BG2,,,NO2,50.1,,,,,True
2023-01-19T03:00:00Z,Barking and Dagenham,BG2,,,NO2,49.0,,,,,True
2023-01-19T04:00:00Z,Barking and Dagenham,BG2,,,NO2,47.2,,,,,True
2023-01-19T05:00:00Z,Barking and Dagenham,BG2,,,NO2,37.0,,,,,True
2023-01-19T06:00:00Z,Barking and Dagenham,BG2,,,NO2,52.3,,,,,True
2023-01-19T07:00:00Z,Barking and Dagenham,BG2,,,NO2,52.3,,,,,True
2023-01-19T08:00:00Z,Barking and Dagenham,BG2,,,NO2,55.2,,,,,True
2023-01-19T09:00:00Z,Barking and Dagenham,BG2,,,NO2,54.5,,,,,True
2023-01-19T10:00:00Z,Barking and Dagenham,BG2,,,NO2,59.4,,,,,True
2023-01-19T11:00:00Z,Barking and Dagenham,BG2,,,NO2,56.0,,,,,True
2023-01-19T12:00:00Z,Barking and Dagenham,BG2,,,NO2,51.5,,,,,True
2023-01-19T13:00:00Z,Barking and Dagenham,BG2,,,NO2,45.5,,,,,True
2023-01-19T14:00:00Z,Barking and Dagenham,BG2,,,NO2,37.1,,,,,True
2023-01-19T15:00:00Z,Barking and Dagenham,BG2,,,NO2,27.8,,,,,True
2023-01-19T16:00:00Z,Barking and Dagenham,BG2,,,NO2,42.7,,,,,True
2023-01-19T17:00:00Z,Barking and Dagenham,BG2,,,NO2,56.6,,,,,True
2023-01-19T18:00:00Z,Barking and Dagenham,BG2,,,NO2,68.1,,,,,True
2023-01-19T19:00:00Z,Barking and Dagenham,BG2,,,NO2,71.7,,,,,True
2023-01-19T20:00:00Z,Barking and Dagenham,BG2,,,NO2,63.5,,,,,True
2023-01-19T21:00:00Z,Barking and Dagenham,BG2,,,NO2,50.7,,,,,True
2023-01-19T22:00:00Z,Barking and Dagenham,BG2,,,NO2,38.8,,,,,True
2023-01-19T23:00:00Z,Barking and Dagenham,BG2,,,NO2,40.2,,,,,True
2023-01-20T00:00:00Z,Barking and Dagenham,BG2,,,NO2,37.2,,,,,True
2023-01-20T01:00:00Z,Barking and Dagenham,BG2,,,NO2,34.1,,,,,True
2023-01-20T02:00:00Z,Barking and Dagenham,BG2,,,NO2,39.3,,,,,True
2023-01-20T03:00:00Z,Barking and Dagenham,BG2,,,NO2,27.5,,,,,True
2023-01-20T04:00:00Z,Barking and Dagenham,BG2,,,NO2,35.6,,,,,True
2023-01-20T05:00:00Z,Barking and Dagenham,BG2,,,NO2,33.7,,,,,True
2023-01-20T06:00:00Z,Barking and Dagenham,BG2,,,NO2,46.5,,,,,True
2023-01-20T07:00:00Z,Barking and Dagenham,BG2,,,NO2,48.3,,,,,True
2023-01-20T08:00:00Z,Barking and Dagenham,BG2,,,NO2,55.8,,,,,True
2023-01-20T09:00:00Z,Barking and Dagenham,BG2,,,NO2,44.1,,,,,True
2023-01-20T10:00:00Z,Barking and Dagenham,BG2,,,NO2,32.8,,,,,True
2023-01-20T11:00:00Z,Barking and Dagenham,BG2,,,NO2,20.9,,,,,True
2023-01-20T12:00:00Z,Barking and Dagenham,BG2,,,NO2,19.3,,,,,True
2023-01-20T13:00:00Z,Barking and Dagenham,BG2,,,NO2,22.8,,,,,True
2023-01-20T14:00:00Z,Barking and Dagenham,BG2,,,NO2,26.4,,,,,True
2023-01-20T15:00:00Z,Barking and Dagenham,BG2,,,NO2,26.0,,,,,True
2023-01-20T16:00:00Z,Barking and Dagenham,BG2,,,NO2,35.0,,,,,True
2023-01-20T17:00:00Z,Barking and Dagenham,BG2,,,NO2,39.5,,,,,True
2023-01-20T18:00:00Z,Barking and Dagenham,BG2,,,NO2,31.1,,,,,True
2023-01-20T19:00:00Z,Barking and Dagenham,BG2,,,NO2,26.5,,,,,True
2023-01-20T20:00:00Z,Barking and Dagenham,BG2,,,NO2,27.6,,,,,True
2023-01-20T21:00:00Z,Barking and Dagenham,BG2,,,NO2,29.9,,,,,True
2023-01-20T22:00:00Z,Barking and Dagenham,BG2,,,NO2,26.8,,,,,True
2023-01-20T23:00:00Z,Barking and Dagenham,BG2,,,NO2,24.1,,,,,True
2023-01-21T00:00:00Z,Barking and Dagenham,BG2,,,NO2,22.7,,,,,True
2023-01-21T01:00:00Z,Barking and Dagenham,BG2,,,NO2,18.9,,,,,True
2023-01-21T02:00:00Z,Barking and Dagenham,BG2,,,NO2,16.4,,,,,True
2023-01-21T03:00:00Z,Barking and Dagenham,BG2,,,NO2,25.7,,,,,True
2023-01-21T04:00:00Z,Barking and Dagenham,BG2,,,NO2,23.8,,,,,True
2023-01-21T05:00:00Z,Barking and Dagenham,BG2,,,NO2,23.5,,,,,True
2023-01-21T06:00:00Z,Barking and Dagenham,BG2,,,NO2,23.7,,,,,True
2023-01-21T07:00:00Z,Barking and Dagenham,BG2,,,NO2,38.8,,,,,True
2023-01-21T08:00:00Z,Barking and Dagenham,BG2,,,NO2,44.4,,,,,True
2023-01-21T09:00:00Z,Barking and Dagenham,BG2,,,NO2,33.1,,,,,True
2023-01-21T10:00:00Z,Barking and Dagenham,BG2,,,NO2,25.5,,,,,True
2023-01-21T11:00:00Z,Barking and Dagenham,BG2,,,NO2,23.7,,,,,True
2023-01-21T12:00:00Z,Barking and Dagenham,BG2,,,NO2,19.9,,,,,True
2023-01-21T13:00:00Z,Barking and Dagenham,BG2,,,NO2,13.8,,,,,True
2023-01-21T14:00:00Z,Barking and Dagenham,BG2,,,NO2,16.1,,,,,True
2023-01-21T15:00:00Z,Barking and Dagenham,BG2,,,NO2,23.4,,,,,True
2023-01-21T16:00:00Z,Barking and Dagenham,BG2,,,NO2,46.7,,,,,True
2023-01-21T17:00:00Z,Barking and Dagenham,BG2,,,NO2,55.8,,,,,True
2023-01-21T18:00:00Z,Barking and Dagenham,BG2,,,NO2,52.1,,,,,True
2023-01-21T19:00:00Z,Barking and Dagenham,BG2,,,NO2,48.3,,,,,True
2023-01-21T20:00:00Z,Barking and Dagenham,BG2,,,NO2,46.7,,,,,True
2023-01-21T21:00:00Z,Barking and Dagenham,BG2,,,NO2,49.6,,,,,True
2023-01-21T22:00:00Z,Barking and Dagenham,BG2,,,NO2,52.8,,,,,True
2023-01-21T23:00:00Z,Barking and Dagenham,BG2,,,NO2,51.2,,,,,True
2023-01-22T00:00:00Z,Barking and Dagenham,BG2,,,NO2,59.8,,,,,True
2023-01-22T01:00:00Z,Barking and Dagenham,BG2,,,NO2,51.9,,,,,True
2023-01-22T02:00:00Z,Barking and Dagenham,BG2,,,NO2,45.2,,,,,True
2023-01-22T03:00:00Z,Barking and Dagenham,BG2,,,NO2,45.0,,,,,True
2023-01-22T04:00:00Z,Barking and Dagenham,BG2,,,NO2,43.3,,,,,True
2023-01-22T05:00:00Z,Barking and Dagenham,BG2,,,NO2,35.3,,,,,True
2023-01-22T06:00:00Z,Barking and Dagenham,BG2,,,NO2,37.9,,,,,True
2023-01-22T07:00:00Z,Barking and Dagenham,BG2,,,NO2,36.2,,,,,True
2023-01-22T08:00:00Z,Barking and Dagenham,BG2,,,NO2,39.7,,,,,True
2023-01-22T09:00:00Z,Barking and Dagenham,BG2,,,NO2,49.4,,,,,True
2023-01-22T10:00:00Z,Barking and Dagenham,BG2,,,NO2,54.2,,,,,True
2023-01-22T11:00:00Z,Barking and Dagenham,BG2,,,NO2,50.2,,,,,True
2023-01-22T12:00:00Z,Barking and Dagenham,BG2,,,NO2,40.1,,,,,True
2023-01-22T13:00:00Z,Barking and Dagenham,BG2,,,NO2,17.6,,,,,True
2023-01-22T14:00:00Z,Barking and Dagenham,BG2,,,NO2,14.7,,,,,True
2023-01-22T15:00:00Z,Barking and Dagenham,BG2,,,NO2,18.2,,,,,True
2023-01-22T16:00:00Z,Barking and Dagenham,BG2,,,NO2,54.7,,,,,True
2023-01-22T17:00:00Z,Barking and Dagenham,BG2,,,NO2,59.1,,,,,True
2023-01-22T18:00:00Z,Barking and Dagenham,BG2,,,NO2,56.1,,,,,True
2023-01-22T19:00:00Z,Barking and Dagenham,BG2,,,NO2,68.3,,,,,True
2023-01-22T20:00:00Z,Barking and Dagenham,BG2,,,NO2,60.3,,,,,True
2023-01-22T21:00:00Z,Barking and Dagenham,BG2,,,NO2,46.9,,,,,True
2023-01-22T22:00:00Z,Barking and Dagenham,BG2,,,NO2,45.7,,,,,True
2023-01-22T23:00:00Z,Barking and Dagenham,BG2,,,NO2,54.7,,,,,True
2023-01-23T00:00:00Z,Barking and Dagenham,BG2,,,NO2,60.8,,,,,True
2023-01-23T01:00:00Z,Barking and Dagenham,BG2,,,NO2,56.2,,,,,True
2023-01-23T02:00:00Z,Barking and Dagenham,BG2,,,NO2,45.4,,,,,True
2023-01-23T03:00:00Z,Barking and Dagenham,BG2,,,NO2,45.4,,,,,True
2023-01-23T04:00:00Z,Barking and Dagenham,BG2,,,NO2,48.5,,,,,True
2023-01-23T05:00:00Z,Barking and Dagenham,BG2,,,NO2,48.9,,,,,True
2023-01-23T06:00:00Z,Barking and Dagenham,BG2,,,NO2,76.3,,,,,True
2023-01-23T07:00:00Z,Barking and Dagenham,BG2,,,NO2,62.4,,,,,True
2023-01-23T08:00:00Z,Barking and Dagenham,BG2,,,NO2,61.2,,,,,True
2023-01-23T09:00:00Z,Barking and Dagenham,BG2,,,NO2,80.9,,,,,True
2023-01-23T10:00:00Z,Barking and Dagenham,BG2,,,NO2,78.8,,,,,True
2023-01-23T11:00:00Z,Barking and Dagenham,BG2,,,NO2,72.2,,,,,True
2023-01-23T12:00:00Z,Barking and Dagenham,BG2,,,NO2,54.9,,,,,True
2023-01-23T13:00:00Z,Barking and Dagenham,BG2,,,NO2,38.2,,,,,True
2023-01-23T14:00:00Z,Barking and Dagenham,BG2,,,NO2,44.7,,,,,True
2023-01-23T15:00:00Z,Barking and Dagenham,BG2,,,NO2,48.3,,,,,True
2023-01-23T16:00:00Z,Barking and Dagenham,BG2,,,NO2,49.2,,,,,True
2023-01-23T17:00:00Z,Barking and Dagenham,BG2,,,NO2,55.2,,,,,True
2023-01-23T18:00:00Z,Barking and Dagenham,BG2,,,NO2,58.0,,,,,True
2023-01-23T19:00:00Z,Barking and Dagenham,BG2,,,NO2,54.4,,,,,True
2023-01-23T20:00:00Z,Barking and Dagenham,BG2,,,NO2,52.2,,,,,True
2023-01-23T21:00:00Z,Barking and Dagenham,BG2,,,NO2,46.5,,,,,True
2023-01-23T22:00:00Z,Barking and Dagenham,BG2,,,NO2,43.4,,,,,True
2023-01-23T23:00:00Z,Barking and Dagenham,BG2,,,NO2,38.8,,,,,True
2023-01-24T00:00:00Z,Barking and Dagenham,BG2,,,NO2,36.3,,,,,True
2023-01-24T01:00:00Z,Barking and Dagenham,BG2,,,NO2,22.0,,,,,True
2023-01-24T02:00:00Z,Barking and Dagenham,BG2,,,NO2,19.5,,,,,True
2023-01-24T03:00:00Z,Barking and Dagenham,BG2,,,NO2,22.4,,,,,True
2023-01-24T04:00:00Z,Barking and Dagenham,BG2,,,NO2,18.2,,,,,True
2023-01-24T05:00:00Z,Barking and Dagenham,BG2,,,NO2,29.7,,,,,True
2023-01-24T06:00:00Z,Barking and Dagenham,BG2,,,NO2,37.1,,,,,True
2023-01-24T07:00:00Z,Barking and Dagenham,BG2,,,NO2,32.8,,,,,True
2023-01-24T08:00:00Z,Barking and Dagenham,BG2,,,NO2,30.1,,,,,True
2023-01-24T09:00:00Z,Barking and Dagenham,BG2,,,NO2,23.4,,,,,True
2023-01-24T10:00:00Z,Barking and Dagenham,BG2,,,NO2,21.5,,,,,True
2023-01-24T11:00:00Z,Barking and Dagenham,BG2,,,NO2,15.6,,,,,True
2023-01-24T12:00:00Z,Barking and Dagenham,BG2,,,NO2,16.3,,,,,True
2023-01-24T13:00:00Z,Barking and Dagenham,BG2,,,NO2,14.7,,,,,True
2023-01-24T14:00:00Z,Barking and Dagenham,BG2,,,NO2,18.1,,,,,True
2023-01-24T15:00:00Z,Barking and Dagenham,BG2,,,NO2,20.6,,,,,True
2023-01-24T16:00:00Z,Barking and Dagenham,BG2,,,NO2,26.2,,,,,True
2023-01-24T17:00:00Z,Barking and Dagenham,BG2,,,NO2,23.8,,,,,True
2023-01-24T18:00:00Z,Barking and Dagenham,BG2,,,NO2,20.0,,,,,True
2023-01-24T19:00:00Z,Barking and Dagenham,BG2,,,NO2,23.9,,,,,True
2023-01-24T20:00:00Z,Barking and Dagenham,BG2,,,NO2,22.0,,,,,True
2023-01-24T21:00:00Z,Barking and Dagenham,BG2,,,NO2,14.1,,,,,True
2023-01-24T22:00:00Z,Barking and Dagenham,BG2,,,NO2,13.9,,,,,True
2023-01-24T23:00:00Z,Barking and Dagenham,BG2,,,NO2,25.5,,,,,True
2023-01-25T00:00:00Z,Barking and Dagenham,BG2,,,NO2,33.9,,,,,True
2023-01-25T01:00:00Z,Barking and Dagenham,BG2,,,NO2,37.7,,,,,True
2023-01-25T02:00:00Z,Barking and Dagenham,BG2,,,NO2,33.2,,,,,True
2023-01-25T03:00:00Z,Barking and Dagenham,BG2,,,NO2,42.4,,,,,True
2023-01-25T04:00:00Z,Barking and Dagenham,BG2,,,NO2,47.3,,,,,True
2023-01-25T05:00:00Z,Barking and Dagenham,BG2,,,NO2,55.2,,,,,True
2023-01-25T06:00:00Z,Barking and Dagenham,BG2,,,NO2,55.2,,,,,True
2023-01-25T07:00:00Z,Barking and Dagenham,BG2,,,NO2,51.4,,,,,True
2023-01-25T08:00:00Z,Barking and Dagenham,BG2,,,NO2,48.3,,,,,True
2023-01-25T09:00:00Z,Barking and Dagenham,BG2,,,NO2,48.6,,,,,True
2023-01-25T10:00:00Z,Barking and Dagenham,BG2,,,NO2,48.1,,,,,True
2023-01-25T11:00:00Z,Barking and Dagenham,BG2,,,NO2,46.5,,,,,True
2023-01-25T12:00:00Z,Barking and Dagenham,BG2,,,NO2,43.0,,,,,True
2023-01-25T13:00:00Z,Barking and Dagenham,BG2,,,NO2,52.4,,,,,True
2023-01-25T14:00:00Z,Barking and Dagenham,BG2,,,NO2,56.3,,,,,True
2023-01-25T15:00:00Z,Barking and Dagenham,BG2,,,NO2,50.3,,,,,True
2023-01-25T16:00:00Z,Barking and Dagenham,BG2,,,NO2,50.6,,,,,True
2023-01-25T17:00:00Z,Barking and Dagenham,BG2,,,NO2,51.7,,,,,True
2023-01-25T18:00:00Z,Barking and Dagenham,BG2,,,NO2,50.6,,,,,True
2023-01-25T19:00:00Z,Barking and Dagenham,BG2,,,NO2,51.7,,,,,True
2023-01-25T20:00:00Z,Barking and Dagenham,BG2,,,NO2,47.0,,,,,True
2023-01-25T21:00:00Z,Barking and Dagenham,BG2,,,NO2,46.8,,,,,True
2023-01-25T22:00:00Z,Barking and Dagenham,BG2,,,NO2,25.6,,,,,True
2023-01-25T23:00:00Z,Barking and Dagenham,BG2,,,NO2,13.2,,,,,True
2023-01-26T00:00:00Z,Barking and Dagenham,BG2,,,NO2,10.9,,,,,True
2023-01-26T01:00:00Z,Barking and Dagenham,BG2,,,NO2,9.9,,,,,True
2023-01-26T02:00:00Z,Barking and Dagenham,BG2,,,NO2,11.1,,,,,True
2023-01-26T03:00:00Z,Barking and Dagenham,BG2,,,NO2,12.6,,,,,True
2023-01-26T04:00:00Z,Barking and Dagenham,BG2,,,NO2,13.4,,,,,True
2023-01-26T05:00:00Z,Barking and Dagenham,BG2,,,NO2,16.5,,,,,True
2023-01-26T06:00:00Z,Barking and Dagenham,BG2,,,NO2,22.0,,,,,True
2023-01-26T07:00:00Z,Barking and Dagenham,BG2,,,NO2,24.3,,,,,True
2023-01-26T08:00:00Z,Barking and Dagenham,BG2,,,NO2,25.7,,,,,True
2023-01-26T09:00:00Z,Barking and Dagenham,BG2,,,NO2,24.4,,,,,True
2023-01-26T10:00:00Z,Barking and Dagenham,BG2,,,NO2,19.4,,,,,True
2023-01-26T11:00:00Z,Barking and Dagenham,BG2,,,NO2,12.6,,,,,True
2023-01-26T12:00:00Z,Barking and Dagenham,BG2,,,NO2,12.9,,,,,True
2023-01-26T13:00:00Z,Barking and Dagenham,BG2,,,NO2,14.0,,,,,True
2023-01-26T14:00:00Z,Barking and Dagenham,BG2,,,NO2,15.9,,,,,True
2023-01-26T15:00:00Z,Barking and Dagenham,BG2,,,NO2,19.1,,,,,True
2023-01-26T16:00:00Z,Barking and Dagenham,BG2,,,NO2,17.1,,,,,True
2023-01-26T17:00:00Z,Barking and Dagenham,BG2,,,NO2,18.0,,,,,True
