siteCode,SpeciesCode,year,month,count
LB5,NO2,2025,2025_jul,1
LB5,NO2,2025,2025_jun,1
LB5,NO2,2025,2025_mar,1
LB5,NO2,2025,2025_may,1
LB5,NO2,2025,2025_nov,1
LB5,NO2,2025,2025_oct,1
LB5,NO2,2025,2025_sep,1
LB5,PM10,2023,2023_aug,1
LB5,PM10,2023,2023_dec,1
LB5,PM10,2023,2023_jul,1
LB5,PM10,2023,2023_nov,1
LB5,PM10,2023,2023_oct,1
LB5,PM10,2023,2023_sep,1
LB5,PM10,2024,2024_apr,1
LB5,PM10,2024,2024_aug,1
LB5,PM10,2024,2024_dec,1
LB5,PM10,2024,2024_feb,1
LB5,PM10,2024,2024_jan,1
LB5,PM10,2024,2024_jul,1
LB5,PM10,2024,2024_jun,1
LB5,PM10,2024,2024_mar,1
LB5,PM10,2024,2024_may,1
LB5,PM10,2024,2024_nov,1
LB5,PM10,2024,2024_oct,1
LB5,PM10,2024,2024_sep,1
LB5,PM10,2025,2025_apr,1
LB5,PM10,2025,2025_aug,1
LB5,PM10,2025,2025_feb,1
LB5,PM10,2025,2025_jan,1
LB5,PM10,2025,2025_jul,1
LB5,PM10,2025,2025_jun,1
LB5,PM10,2025,2025_mar,1
LB5,PM10,2025,2025_may,1
LB5,PM10,2025,2025_nov,1
LB5,PM10,2025,2025_oct,1
LB5,PM10,2025,2025_sep,1
LB5,SO2,2023,2023_aug,1
LB5,SO2,2023,2023_dec,1
LB5,SO2,2023,2023_jul,1
LB5,SO2,2023,2023_nov,1
LB5,SO2,2023,2023_oct,1
LB5,SO2,2023,2023_sep,1
LB5,SO2,2024,2024_apr,1
LB5,SO2,2024,2024_aug,1
LB5,SO2,2024,2024_dec,1
LB5,SO2,2024,2024_feb,1
LB5,SO2,2024,2024_jan,1
LB5,SO2,2024,2024_jul,1
LB5,SO2,2024,2024_jun,1
LB5,SO2,2024,2024_mar,1
LB5,SO2,2024,2024_may,1
LB5,SO2,2024,2024_nov,1
LB5,SO2,2024,2024_oct,1
LB5,SO2,2024,2024_sep,1
LB5,SO2,2025,2025_apr,1
LB5,SO2,2025,2025_aug,1
LB5,SO2,2025,2025_feb,1
LB5,SO2,2025,2025_jan,1
LB5,SO2,2025,2025_jul,1
LB5,SO2,2025,2025_jun,1
LB5,SO2,2025,2025_mar,1
LB5,SO2,2025,2025_may,1
LB5,SO2,2025,2025_nov,1
LB5,SO2,2025,2025_oct,1
LB5,SO2,2025,2025_sep,1
LB6,NO2,2023,2023_aug,1
LB6,NO2,2023,2023_jun,1
LB6,NO2,2023,2023_oct,1
LB6,NO2,2023,2023_sep,1
LB6,NO2,2025,2025_jul,1
LB6,PM10,2023,2023_aug,1
LB6,PM10,2023,2023_jul,1
LB6,PM10,2023,2023_nov,1
LH0,CO,2023,2023_apr,1
LH0,CO,2023,2023_aug,1
LH0,CO,2023,2023_dec,1
LH0,CO,2023,2023_feb,1
LH0,CO,2023,2023_jan,1
LH0,CO,2023,2023_jul,1
LH0,CO,2023,2023_jun,1
LH0,CO,2023,2023_mar,1
LH0,CO,2023,2023_may,1
LH0,CO,2023,2023_nov,1
LH0,CO,2023,2023_oct,1
LH0,CO,2023,2023_sep,1
LH0,CO,2024,2024_apr,1
LH0,CO,2024,2024_aug,1
LH0,CO,2024,2024_dec,1
LH0,CO,2024,2024_feb,1
LH0,CO,2024,2024_jan,1
LH0,CO,2024,2024_jul,1
LH0,CO,2024,2024_jun,1
LH0,CO,2024,2024_mar,1
LH0,CO,2024,2024_may,1
LH0,CO,2024,2024_nov,1
LH0,CO,2024,2024_oct,1
LH0,CO,2024,2024_sep,1
LH0,CO,2025,2025_apr,1
LH0,CO,2025,2025_aug,1
LH0,CO,2025,2025_feb,1
LH0,CO,2025,2025_jan,1
LH0,CO,2025,2025_jul,1
LH0,CO,2025,2025_jun,1
LH0,CO,2025,2025_mar,1
LH0,CO,2025,2025_may,1
LH0,CO,2025,2025_nov,1
LH0,CO,2025,2025_oct,1
LH0,CO,2025,2025_sep,1
LH0,NO2,2023,2023_apr,1
LH0,NO2,2023,2023_aug,1
LH0,NO2,2023,2023_dec,1
LH0,NO2,2023,2023_feb,1
LH0,NO2,2023,2023_jan,1
LH0,NO2,2023,2023_mar,1
LH0,NO2,2023,2023_may,1
LH0,NO2,2023,2023_nov,1
LH0,NO2,2023,2023_oct,1
LH0,NO2,2023,2023_sep,1
LH0,NO2,2024,2024_apr,1
LH0,NO2,2024,2024_aug,1
LH0,NO2,2024,2024_dec,1
LH0,NO2,2024,2024_feb,1
LH0,NO2,2024,2024_jan,1
LH0,NO2,2024,2024_jul,1
LH0,NO2,2024,2024_jun,1
LH0,NO2,2024,2024_mar,1
LH0,NO2,2024,2024_may,1
LH0,NO2,2024,2024_nov,1
LH0,NO2,2024,2024_oct,1
LH0,NO2,2024,2024_sep,1
LH0,NO2,2025,2025_apr,1
LH0,NO2,2025,2025_aug,1
LH0,NO2,2025,2025_feb,1
LH0,NO2,2025,2025_jan,1
LH0,NO2,2025,2025_jul,1
LH0,NO2,2025,2025_jun,1
LH0,NO2,2025,2025_mar,1
LH0,NO2,2025,2025_may,1
LH0,NO2,2025,2025_nov,1
LH0,NO2,2025,2025_oct,1
LH0,NO2,2025,2025_sep,1
LH0,O3,2023,2023_apr,1
LH0,O3,2023,2023_aug,1
LH0,O3,2023,2023_dec,1
LH0,O3,2023,2023_feb,1
LH0,O3,2023,2023_jan,1
LH0,O3,2023,2023_mar,1
LH0,O3,2023,2023_may,1
LH0,O3,2023,2023_nov,1
LH0,O3,2023,2023_oct,1
LH0,O3,2023,2023_sep,1
LH0,O3,2024,2024_apr,1
LH0,O3,2024,2024_aug,1
LH0,O3,2024,2024_dec,1
LH0,O3,2024,2024_feb,1
LH0,O3,2024,2024_jan,1
LH0,O3,2024,2024_jul,1
LH0,O3,2024,2024_jun,1
LH0,O3,2024,2024_mar,1
LH0,O3,2024,2024_may,1
LH0,O3,2024,2024_nov,1
LH0,O3,2024,2024_oct,1
LH0,O3,2024,2024_sep,1
LH0,O3,2025,2025_apr,1
LH0,O3,2025,2025_aug,1
LH0,O3,2025,2025_feb,1
LH0,O3,2025,2025_jan,1
LH0,O3,2025,2025_jul,1
LH0,O3,2025,2025_jun,1
LH0,O3,2025,2025_mar,1
LH0,O3,2025,2025_may,1
LH0,O3,2025,2025_nov,1
LH0,O3,2025,2025_oct,1
LH0,O3,2025,2025_sep,1
LH0,PM10,2023,2023_apr,1
LH0,PM10,2023,2023_aug,1
LH0,PM10,2023,2023_dec,1
LH0,PM10,2023,2023_feb,1
LH0,PM10,2023,2023_jan,1
LH0,PM10,2023,2023_mar,1
LH0,PM10,2023,2023_may,1
LH0,PM10,2023,2023_nov,1
LH0,PM10,2023,2023_oct,1
LH0,PM10,2023,2023_sep,1
LH0,PM10,2024,2024_apr,1
LH0,PM10,2024,2024_aug,1
LH0,PM10,2024,2024_dec,1
LH0,PM10,2024,2024_feb,1
LH0,PM10,2024,2024_jan,1
LH0,PM10,2024,2024_jul,1
LH0,PM10,2024,2024_jun,1
LH0,PM10,2024,2024_mar,1
LH0,PM10,2024,2024_may,1
LH0,PM10,2024,2024_nov,1
LH0,PM10,2024,2024_oct,1
LH0,PM10,2024,2024_sep,1
LH0,PM10,2025,2025_apr,1
LH0,PM10,2025,2025_aug,1
LH0,PM10,2025,2025_feb,1
LH0,PM10,2025,2025_jan,1
LH0,PM10,2025,2025_jul,1
LH0,PM10,2025,2025_jun,1
LH0,PM10,2025,2025_mar,1
LH0,PM10,2025,2025_may,1
LH0,PM10,2025,2025_nov,1
LH0,PM10,2025,2025_oct,1
LH0,PM10,2025,2025_sep,1
LH0,PM2.5,2023,2023_apr,1
LH0,PM2.5,2023,2023_aug,1
LH0,PM2.5,2023,2023_dec,1
LH0,PM2.5,2023,2023_feb,1
LH0,PM2.5,2023,2023_jan,1
LH0,PM2.5,2023,2023_mar,1
LH0,PM2.5,2023,2023_may,1
LH0,PM2.5,2023,2023_nov,1
LH0,PM2.5,2023,2023_oct,1
LH0,PM2.5,2023,2023_sep,1
LH0,PM2.5,2024,2024_apr,1
LH0,PM2.5,2024,2024_aug,1
LH0,PM2.5,2024,2024_dec,1
LH0,PM2.5,2024,2024_feb,1
LH0,PM2.5,2024,2024_jan,1
LH0,PM2.5,2024,2024_jul,1
LH0,PM2.5,2024,2024_jun,1
LH0,PM2.5,2024,2024_mar,1
LH0,PM2.5,2024,2024_may,1
LH0,PM2.5,2024,2024_nov,1
LH0,PM2.5,2024,2024_oct,1
LH0,PM2.5,2024,2024_sep,1
LH0,PM2.5,2025,2025_apr,1
LH0,PM2.5,2025,2025_aug,1
LH0,PM2.5,2025,2025_feb,1
LH0,PM2.5,2025,2025_jan,1
LH0,PM2.5,2025,2025_jul,1
LH0,PM2.5,2025,2025_jun,1
LH0,PM2.5,2025,2025_mar,1
LH0,PM2.5,2025,2025_may,1
LH0,PM2.5,2025,2025_nov,1
LH0,PM2.5,2025,2025_oct,1
LH0,PM2.5,2025,2025_sep,1
ME2,NO2,2023,2023_apr,1
ME2,NO2,2023,2023_aug,1
ME2,NO2,2023,2023_dec,1
ME2,NO2,2023,2023_feb,1
ME2,NO2,2023,2023_jan,1
ME2,NO2,2023,2023_jul,1
ME2,NO2,2023,2023_jun,1
ME2,NO2,2023,2023_mar,1
ME2,NO2,2023,2023_may,1
ME2,NO2,2023,2023_nov,1
ME2,NO2,2023,2023_oct,1
ME2,NO2,2023,2023_sep,1
ME2,NO2,2024,2024_apr,1
ME2,NO2,2024,2024_aug,1
ME2,NO2,2024,2024_dec,1
ME2,NO2,2024,2024_feb,1
ME2,NO2,2024,2024_jan,1
ME2,NO2,2024,2024_jul,1
ME2,NO2,2024,2024_jun,1
ME2,NO2,2024,2024_mar,1
ME2,NO2,2024,2024_may,1
ME2,NO2,2024,2024_nov,1
ME2,NO2,2024,2024_oct,1
ME2,NO2,2024,2024_sep,1
ME2,NO2,2025,2025_apr,1
ME2,NO2,2025,2025_feb,1
ME2,NO2,2025,2025_jan,1
ME2,NO2,2025,2025_mar,1
ME2,PM10,2023,2023_apr,1
ME2,PM10,2023,2023_aug,1
ME2,PM10,2023,2023_dec,1
ME2,PM10,2023,2023_feb,1
ME2,PM10,2023,2023_jan,1
ME2,PM10,2023,2023_jul,1
ME2,PM10,2023,2023_jun,1
ME2,PM10,2023,2023_mar,1
ME2,PM10,2023,2023_may,1
ME2,PM10,2023,2023_nov,1
ME2,PM10,2023,2023_oct,1
ME2,PM10,2023,2023_sep,1
ME2,PM10,2024,2024_feb,1
ME2,PM10,2024,2024_jan,1
ME2,PM10,2024,2024_nov,1
ME2,PM10,2024,2024_oct,1
ME2,PM10,2025,2025_apr,1
ME2,PM10,2025,2025_feb,1
ME2,PM10,2025,2025_jan,1
ME2,PM10,2025,2025_mar,1
ME2,PM2.5,2023,2023_apr,1
ME2,PM2.5,2023,2023_aug,1
ME2,PM2.5,2023,2023_dec,1
ME2,PM2.5,2023,2023_feb,1
ME2,PM2.5,2023,2023_jan,1
ME2,PM2.5,2023,2023_jul,1
ME2,PM2.5,2023,2023_jun,1
ME2,PM2.5,2023,2023_mar,1
ME2,PM2.5,2023,2023_may,1
ME2,PM2.5,2023,2023_nov,1
ME2,PM2.5,2023,2023_oct,1
ME2,PM2.5,2023,2023_sep,1
ME2,PM2.5,2024,2024_apr,1
ME2,PM2.5,2024,2024_aug,1
ME2,PM2.5,2024,2024_dec,1
ME2,PM2.5,2024,2024_feb,1
ME2,PM2.5,2024,2024_jan,1
ME2,PM2.5,2024,2024_jul,1
ME2,PM2.5,2024,2024_jun,1
ME2,PM2.5,2024,2024_mar,1
ME2,PM2.5,2024,2024_may,1
ME2,PM2.5,2024,2024_nov,1
ME2,PM2.5,2024,2024_oct,1
ME2,PM2.5,2024,2024_sep,1
ME2,PM2.5,2025,2025_apr,1
ME2,PM2.5,2025,2025_feb,1
ME2,PM2.5,2025,2025_jan,1
ME2,PM2.5,2025,2025_mar,1
MEA,NO2,2023,2023_apr,1
MEA,NO2,2023,2023_aug,1
MEA,NO2,2023,2023_dec,1
MEA,NO2,2023,2023_feb,1
MEA,NO2,2023,2023_jan,1
MEA,NO2,2023,2023_jul,1
MEA,NO2,2023,2023_jun,1
MEA,NO2,2023,2023_mar,1
MEA,NO2,2023,2023_may,1
MEA,NO2,2023,2023_nov,1
MEA,NO2,2023,2023_oct,1
MEA,NO2,2023,2023_sep,1
MEA,NO2,2024,2024_apr,1
MEA,NO2,2024,2024_aug,1
MEA,NO2,2024,2024_dec,1
MEA,NO2,2024,2024_feb,1
MEA,NO2,2024,2024_jan,1
MEA,NO2,2024,2024_jul,1
MEA,NO2,2024,2024_jun,1
MEA,NO2,2024,2024_mar,1
MEA,NO2,2024,2024_may,1
MEA,NO2,2024,2024_nov,1
MEA,NO2,2024,2024_oct,1
MEA,NO2,2024,2024_sep,1
MEA,NO2,2025,2025_apr,1
MEA,NO2,2025,2025_feb,1
MEA,NO2,2025,2025_jan,1
MEA,NO2,2025,2025_mar,1
MEA,PM2.5,2023,2023_apr,1
MEA,PM2.5,2023,2023_aug,1
MEA,PM2.5,2023,2023_dec,1
MEA,PM2.5,2023,2023_feb,1
MEA,PM2.5,2023,2023_jan,1
MEA,PM2.5,2023,2023_jul,1
MEA,PM2.5,2023,2023_jun,1
MEA,PM2.5,2023,2023_mar,1
MEA,PM2.5,2023,2023_may,1
MEA,PM2.5,2023,2023_nov,1
MEA,PM2.5,2023,2023_oct,1
MEA,PM2.5,2023,2023_sep,1
MEA,PM2.5,2024,2024_apr,1
MEA,PM2.5,2024,2024_aug,1
MEA,PM2.5,2024,2024_dec,1
MEA,PM2.5,2024,2024_feb,1
MEA,PM2.5,2024,2024_jan,1
MEA,PM2.5,2024,2024_jul,1
MEA,PM2.5,2024,2024_jun,1
MEA,PM2.5,2024,2024_mar,1
MEA,PM2.5,2024,2024_may,1
MEA,PM2.5,2024,2024_nov,1
MEA,PM2.5,2024,2024_oct,1
MEA,PM2.5,2024,2024_sep,1
MEA,PM2.5,2025,2025_apr,1
MEA,PM2.5,2025,2025_feb,1
MEA,PM2.5,2025,2025_jan,1
MEA,PM2.5,2025,2025_mar,1
MEB,NO2,2023,2023_apr,1
MEB,NO2,2023,2023_aug,1
MEB,NO2,2023,2023_dec,1
MEB,NO2,2023,2023_feb,1
MEB,NO2,2023,2023_jan,1
MEB,NO2,2023,2023_jul,1
MEB,NO2,2023,2023_jun,1
MEB,NO2,2023,2023_mar,1
MEB,NO2,2023,2023_may,1
MEB,NO2,2023,2023_nov,1
MEB,NO2,2023,2023_oct,1
MEB,NO2,2023,2023_sep,1
MEB,NO2,2024,2024_apr,1
MEB,NO2,2024,2024_aug,1
MEB,NO2,2024,2024_dec,1
MEB,NO2,2024,2024_feb,1
MEB,NO2,2024,2024_jan,1
MEB,NO2,2024,2024_jul,1
MEB,NO2,2024,2024_jun,1
MEB,NO2,2024,2024_mar,1
MEB,NO2,2024,2024_may,1
MEB,NO2,2024,2024_nov,1
MEB,NO2,2024,2024_oct,1
MEB,NO2,2024,2024_sep,1
MEB,NO2,2025,2025_apr,1
MEB,NO2,2025,2025_aug,1
MEB,NO2,2025,2025_feb,1
MEB,NO2,2025,2025_jan,1
MEB,NO2,2025,2025_jul,1
MEB,NO2,2025,2025_jun,1
MEB,NO2,2025,2025_mar,1
MEB,NO2,2025,2025_may,1
MEB,NO2,2025,2025_nov,1
MEB,NO2,2025,2025_oct,1
MEB,NO2,2025,2025_sep,1
MEB,PM10,2023,2023_apr,1
MEB,PM10,2023,2023_aug,1
MEB,PM10,2023,2023_dec,1
MEB,PM10,2023,2023_feb,1
MEB,PM10,2023,2023_jan,1
MEB,PM10,2023,2023_jul,1
MEB,PM10,2023,2023_jun,1
MEB,PM10,2023,2023_mar,1
MEB,PM10,2023,2023_may,1
MEB,PM10,2023,2023_nov,1
MEB,PM10,2023,2023_oct,1
MEB,PM10,2023,2023_sep,1
MEB,PM10,2024,2024_apr,1
MEB,PM10,2024,2024_aug,1
MEB,PM10,2024,2024_dec,1
MEB,PM10,2024,2024_feb,1
MEB,PM10,2024,2024_jan,1
MEB,PM10,2024,2024_jul,1
MEB,PM10,2024,2024_jun,1
MEB,PM10,2024,2024_mar,1
MEB,PM10,2024,2024_may,1
MEB,PM10,2024,2024_nov,1
MEB,PM10,2024,2024_oct,1
MEB,PM10,2024,2024_sep,1
MEB,PM10,2025,2025_feb,1
MEB,PM10,2025,2025_jan,1
MEB,PM10,2025,2025_mar,1
MEB,PM2.5,2023,2023_apr,1
MEB,PM2.5,2023,2023_aug,1
MEB,PM2.5,2023,2023_dec,1
MEB,PM2.5,2023,2023_feb,1
MEB,PM2.5,2023,2023_jan,1
MEB,PM2.5,2023,2023_jul,1
MEB,PM2.5,2023,2023_jun,1
MEB,PM2.5,2023,2023_mar,1
MEB,PM2.5,2023,2023_may,1
MEB,PM2.5,2023,2023_nov,1
MEB,PM2.5,2023,2023_oct,1
MEB,PM2.5,2023,2023_sep,1
MEB,PM2.5,2024,2024_apr,1
MEB,PM2.5,2024,2024_aug,1
MEB,PM2.5,2024,2024_dec,1
MEB,PM2.5,2024,2024_feb,1
MEB,PM2.5,2024,2024_jan,1
MEB,PM2.5,2024,2024_jul,1
MEB,PM2.5,2024,2024_jun,1
MEB,PM2.5,2024,2024_mar,1
MEB,PM2.5,2024,2024_may,1
MEB,PM2.5,2024,2024_nov,1
MEB,PM2.5,2024,2024_oct,1
MEB,PM2.5,2024,2024_sep,1
MEB,PM2.5,2025,2025_feb,1
MEB,PM2.5,2025,2025_jan,1
MEB,PM2.5,2025,2025_mar,1
MR8,NO2,2023,2023_apr,1
MR8,NO2,2023,2023_aug,1
MR8,NO2,2023,2023_dec,1
MR8,NO2,2023,2023_feb,1
MR8,NO2,2023,2023_jan,1
MR8,NO2,2023,2023_jul,1
MR8,NO2,2023,2023_jun,1
MR8,NO2,2023,2023_mar,1
MR8,NO2,2023,2023_may,1
MR8,NO2,2023,2023_nov,1
MR8,NO2,2023,2023_oct,1
MR8,NO2,2023,2023_sep,1
MR8,NO2,2024,2024_apr,1
MR8,NO2,2024,2024_aug,1
MR8,NO2,2024,2024_dec,1
MR8,NO2,2024,2024_feb,1
MR8,NO2,2024,2024_jan,1
MR8,NO2,2024,2024_jul,1
MR8,NO2,2024,2024_jun,1
MR8,NO2,2024,2024_mar,1
MR8,NO2,2024,2024_may,1
MR8,NO2,2024,2024_nov,1
MR8,NO2,2024,2024_oct,1
MR8,NO2,2024,2024_sep,1
MR8,NO2,2025,2025_apr,1
MR8,NO2,2025,2025_aug,1
MR8,NO2,2025,2025_feb,1
MR8,NO2,2025,2025_jan,1
MR8,NO2,2025,2025_jul,1
MR8,NO2,2025,2025_jun,1
MR8,NO2,2025,2025_mar,1
MR8,NO2,2025,2025_may,1
MR8,NO2,2025,2025_nov,1
MR8,NO2,2025,2025_oct,1
MR8,NO2,2025,2025_sep,1
MR8,PM10,2023,2023_apr,1
MR8,PM10,2023,2023_aug,1
MR8,PM10,2023,2023_dec,1
MR8,PM10,2023,2023_feb,1
MR8,PM10,2023,2023_jan,1
MR8,PM10,2023,2023_jul,1
MR8,PM10,2023,2023_jun,1
MR8,PM10,2023,2023_mar,1
MR8,PM10,2023,2023_may,1
MR8,PM10,2023,2023_nov,1
MR8,PM10,2023,2023_oct,1
MR8,PM10,2023,2023_sep,1
MR8,PM10,2024,2024_apr,1
MR8,PM10,2024,2024_aug,1
MR8,PM10,2024,2024_dec,1
MR8,PM10,2024,2024_feb,1
MR8,PM10,2024,2024_jan,1
MR8,PM10,2024,2024_jul,1
MR8,PM10,2024,2024_jun,1
MR8,PM10,2024,2024_mar,1
MR8,PM10,2024,2024_may,1
MR8,PM10,2024,2024_nov,1
MR8,PM10,2024,2024_oct,1
MR8,PM10,2024,2024_sep,1
MR8,PM10,2025,2025_apr,1
MR8,PM10,2025,2025_aug,1
MR8,PM10,2025,2025_feb,1
MR8,PM10,2025,2025_jan,1
MR8,PM10,2025,2025_jul,1
MR8,PM10,2025,2025_jun,1
MR8,PM10,2025,2025_mar,1
MR8,PM10,2025,2025_may,1
MR8,PM10,2025,2025_nov,1
MR8,PM10,2025,2025_oct,1
MR8,PM10,2025,2025_sep,1
MR8,PM2.5,2023,2023_apr,1
MR8,PM2.5,2023,2023_aug,1
MR8,PM2.5,2023,2023_dec,1
MR8,PM2.5,2023,2023_feb,1
MR8,PM2.5,2023,2023_jan,1
MR8,PM2.5,2023,2023_jul,1
MR8,PM2.5,2023,2023_jun,1
MR8,PM2.5,2023,2023_mar,1
MR8,PM2.5,2023,2023_may,1
MR8,PM2.5,2023,2023_nov,1
MR8,PM2.5,2023,2023_oct,1
MR8,PM2.5,2023,2023_sep,1
MR8,PM2.5,2024,2024_apr,1
MR8,PM2.5,2024,2024_aug,1
MR8,PM2.5,2024,2024_dec,1
MR8,PM2.5,2024,2024_feb,1
MR8,PM2.5,2024,2024_jan,1
MR8,PM2.5,2024,2024_jul,1
MR8,PM2.5,2024,2024_jun,1
MR8,PM2.5,2024,2024_mar,1
MR8,PM2.5,2024,2024_may,1
MR8,PM2.5,2024,2024_nov,1
MR8,PM2.5,2024,2024_oct,1
MR8,PM2.5,2024,2024_sep,1
MR8,PM2.5,2025,2025_apr,1
MR8,PM2.5,2025,2025_aug,1
MR8,PM2.5,2025,2025_feb,1
MR8,PM2.5,2025,2025_jan,1
MR8,PM2.5,2025,2025_jul,1
MR8,PM2.5,2025,2025_jun,1
MR8,PM2.5,2025,2025_mar,1
MR8,PM2.5,2025,2025_may,1
MR8,PM2.5,2025,2025_nov,1
MR8,PM2.5,2025,2025_oct,1
MR8,PM2.5,2025,2025_sep,1
MY1,CO,2023,2023_apr,1
MY1,CO,2023,2023_mar,1
MY1,CO,2024,2024_aug,1
MY1,CO,2024,2024_feb,1
MY1,CO,2024,2024_mar,1
MY1,CO,2025,2025_apr,1
MY1,CO,2025,2025_feb,1
MY1,CO,2025,2025_jul,1
MY1,CO,2025,2025_jun,1
MY1,CO,2025,2025_mar,1
MY1,CO,2025,2025_may,1
MY1,NO2,2023,2023_apr,1
MY1,NO2,2025,2025_aug,1
MY1,NO2,2025,2025_feb,1
MY1,NO2,2025,2025_jul,1
MY1,NO2,2025,2025_mar,1
MY1,O3,2023,2023_apr,1
MY1,O3,2024,2024_apr,1
MY1,O3,2024,2024_aug,1
MY1,O3,2024,2024_dec,1
MY1,O3,2024,2024_feb,1
MY1,O3,2024,2024_jul,1
MY1,O3,2024,2024_jun,1
MY1,O3,2024,2024_mar,1
MY1,O3,2024,2024_may,1
MY1,O3,2024,2024_nov,1
MY1,O3,2024,2024_oct,1
MY1,O3,2024,2024_sep,1
MY1,O3,2025,2025_apr,1
MY1,O3,2025,2025_aug,1
MY1,O3,2025,2025_feb,1
MY1,O3,2025,2025_jan,1
MY1,O3,2025,2025_jul,1
MY1,O3,2025,2025_jun,1
MY1,O3,2025,2025_mar,1
MY1,O3,2025,2025_oct,1
MY1,O3,2025,2025_sep,1
MY1,PM10,2023,2023_apr,1
MY1,PM10,2023,2023_aug,1
MY1,PM10,2023,2023_dec,1
MY1,PM10,2023,2023_feb,1
MY1,PM10,2023,2023_jan,1
MY1,PM10,2023,2023_jul,1
MY1,PM10,2023,2023_jun,1
MY1,PM10,2023,2023_mar,1
MY1,PM10,2023,2023_may,1
MY1,PM10,2023,2023_nov,1
MY1,PM10,2023,2023_oct,1
MY1,PM10,2023,2023_sep,1
MY1,PM10,2024,2024_apr,1
MY1,PM10,2024,2024_aug,1
MY1,PM10,2024,2024_dec,1
MY1,PM10,2024,2024_feb,1
MY1,PM10,2024,2024_jan,1
MY1,PM10,2024,2024_jul,1
MY1,PM10,2024,2024_jun,1
MY1,PM10,2024,2024_mar,1
MY1,PM10,2024,2024_may,1
MY1,PM10,2024,2024_nov,1
